Kommunkod,Kommun,Kon,År,Befolkningstäthet (invånare per kvkm),Folkmängd
2080,Falun,1+2,2007,26.9,55220.0
2080,Falun,1+2,2008,26.9,55297.0
2080,Falun,1+2,2009,27.1,55685.0
2080,Falun,1+2,2010,27.3,56044.0
2080,Falun,1+2,2011,27.5,56124.0
2080,Falun,1+2,2012,27.6,56432.0
2080,Falun,1+2,2013,27.8,56767.0
2080,Falun,1+2,2014,27.9,56896.0
2080,Falun,1+2,2015,28.0,57062.0
2080,Falun,1+2,2016,28.3,57685.0
2080,Falun,1+2,2017,28.6,58340.0
2080,Falun,1+2,2018,28.9,58923.0
2080,Falun,1+2,2019,29.1,59406.0
2080,Falun,1+2,2020,29.2,59528.0
2080,Falun,1+2,2021,29.3,59837.0
2080,Falun,1+2,2022,29.3,59818.0
2080,Falun,1+2,2023,29.4,59986.0
2080,Falun,1+2,2024,29.2,59945.0
2080,Falun,1+2,2025,29.3,59974.0
2081,Borlänge,1+2,2000,80.5,47206.0
2081,Borlänge,1+2,2001,80.0,46962.0
2081,Borlänge,1+2,2002,80.2,47049.0
2081,Borlänge,1+2,2003,80.0,46919.0
2081,Borlänge,1+2,2004,80.1,46988.0
2081,Borlänge,1+2,2005,80.1,46987.0
2081,Borlänge,1+2,2006,80.8,47399.0
2081,Borlänge,1+2,2007,81.4,47756.0
2081,Borlänge,1+2,2008,82.1,48185.0
2081,Borlänge,1+2,2009,83.0,48681.0
2081,Borlänge,1+2,2010,83.9,49251.0
2081,Borlänge,1+2,2011,84.5,49323.0
2081,Borlänge,1+2,2012,84.7,49482.0
2081,Borlänge,1+2,2013,85.7,50023.0
2081,Borlänge,1+2,2014,86.9,50715.0
2081,Borlänge,1+2,2015,87.3,50988.0
2081,Borlänge,1+2,2016,88.4,51604.0
2081,Borlänge,1+2,2017,89.0,51964.0
2081,Borlänge,1+2,2018,89.4,52224.0
2081,Borlänge,1+2,2019,90.1,52590.0
2081,Borlänge,1+2,2020,89.7,52394.0
2081,Borlänge,1+2,2021,89.5,52254.0
2081,Borlänge,1+2,2022,89.4,52178.0
2081,Borlänge,1+2,2023,88.6,51735.0
2081,Borlänge,1+2,2024,87.6,51425.0
2081,Borlänge,1+2,2025,87.5,51354.0
2082,Säter,1+2,2000,19.6,11259.0
2082,Säter,1+2,2001,19.4,11157.0
2082,Säter,1+2,2002,19.2,11043.0
2082,Säter,1+2,2003,19.2,11041.0
2082,Säter,1+2,2004,19.1,10980.0
2082,Säter,1+2,2005,19.1,10989.0
2082,Säter,1+2,2006,19.2,10991.0
2082,Säter,1+2,2007,19.2,11000.0
2082,Säter,1+2,2008,19.1,10957.0
2082,Säter,1+2,2009,19.0,10900.0
2082,Säter,1+2,2010,18.9,10840.0
2082,Säter,1+2,2011,19.0,10861.0
2082,Säter,1+2,2012,19.0,10851.0
2082,Säter,1+2,2013,19.1,10873.0
2082,Säter,1+2,2014,19.1,10886.0
2082,Säter,1+2,2015,19.3,11009.0
2082,Säter,1+2,2016,19.4,11086.0
2082,Säter,1+2,2017,19.6,11160.0
2082,Säter,1+2,2018,19.5,11123.0
2082,Säter,1+2,2019,19.5,11093.0
2082,Säter,1+2,2020,19.6,11161.0
2082,Säter,1+2,2021,19.7,11242.0
2082,Säter,1+2,2022,19.8,11271.0
2082,Säter,1+2,2023,19.7,11243.0
2082,Säter,1+2,2024,19.6,11223.0
2082,Säter,1+2,2025,19.6,11222.0
2083,Hedemora,1+2,2000,18.9,15857.0
2083,Hedemora,1+2,2001,18.8,15749.0
2083,Hedemora,1+2,2002,18.6,15584.0
2083,Hedemora,1+2,2003,18.5,15555.0
2083,Hedemora,1+2,2004,18.5,15506.0
2083,Hedemora,1+2,2005,18.4,15494.0
2083,Hedemora,1+2,2006,18.3,15380.0
2083,Hedemora,1+2,2007,18.2,15301.0
2083,Hedemora,1+2,2008,18.2,15259.0
2083,Hedemora,1+2,2009,18.1,15195.0
2083,Hedemora,1+2,2010,18.1,15164.0
2083,Hedemora,1+2,2011,18.1,15119.0
2083,Hedemora,1+2,2012,18.0,15064.0
2083,Hedemora,1+2,2013,18.0,15021.0
2083,Hedemora,1+2,2014,18.1,15085.0
2083,Hedemora,1+2,2015,18.3,15235.0
2083,Hedemora,1+2,2016,18.5,15461.0
2083,Hedemora,1+2,2017,18.6,15566.0
2083,Hedemora,1+2,2018,18.5,15457.0
2083,Hedemora,1+2,2019,18.5,15491.0
2083,Hedemora,1+2,2020,18.5,15462.0
2083,Hedemora,1+2,2021,18.5,15458.0
2083,Hedemora,1+2,2022,18.5,15443.0
2083,Hedemora,1+2,2023,18.4,15345.0
2083,Hedemora,1+2,2024,18.2,15281.0
2083,Hedemora,1+2,2025,17.9,15025.0
2084,Avesta,1+2,2000,36.3,22375.0
2084,Avesta,1+2,2001,36.3,22330.0
2084,Avesta,1+2,2002,36.2,22296.0
2084,Avesta,1+2,2003,36.1,22249.0
2084,Avesta,1+2,2004,35.9,22102.0
2084,Avesta,1+2,2005,35.7,21954.0
2084,Avesta,1+2,2006,35.7,21963.0
2084,Avesta,1+2,2007,35.5,21886.0
2084,Avesta,1+2,2008,35.6,21937.0
2084,Avesta,1+2,2009,35.3,21762.0
2084,Avesta,1+2,2010,35.1,21583.0
2084,Avesta,1+2,2011,35.0,21486.0
2084,Avesta,1+2,2012,35.0,21467.0
2084,Avesta,1+2,2013,35.2,21582.0
2084,Avesta,1+2,2014,35.9,22022.0
2084,Avesta,1+2,2015,37.2,22781.0
2084,Avesta,1+2,2016,37.8,23161.0
2084,Avesta,1+2,2017,37.9,23256.0
2084,Avesta,1+2,2018,38.0,23323.0
2084,Avesta,1+2,2019,37.8,23178.0
2084,Avesta,1+2,2020,37.6,23067.0
2084,Avesta,1+2,2021,37.4,22925.0
2084,Avesta,1+2,2022,37.4,22932.0
2084,Avesta,1+2,2023,37.1,22753.0
2084,Avesta,1+2,2024,36.4,22417.0
2084,Avesta,1+2,2025,36.3,22366.0
2085,Ludvika,1+2,2000,17.6,26450.0
2085,Ludvika,1+2,2001,17.4,26131.0
2085,Ludvika,1+2,2002,17.3,25975.0
2085,Ludvika,1+2,2003,17.4,26011.0
2085,Ludvika,1+2,2004,17.2,25782.0
2085,Ludvika,1+2,2005,17.0,25537.0
2085,Ludvika,1+2,2006,17.0,25477.0
2085,Ludvika,1+2,2007,17.0,25425.0
2085,Ludvika,1+2,2008,17.0,25522.0
2085,Ludvika,1+2,2009,17.1,25650.0
2085,Ludvika,1+2,2010,17.2,25810.0
2085,Ludvika,1+2,2011,17.2,25586.0
2085,Ludvika,1+2,2012,17.2,25639.0
2085,Ludvika,1+2,2013,17.3,25712.0
2085,Ludvika,1+2,2014,17.5,26030.0
2085,Ludvika,1+2,2015,17.7,26362.0
2085,Ludvika,1+2,2016,18.1,26933.0
2085,Ludvika,1+2,2017,18.1,26992.0
2085,Ludvika,1+2,2018,18.1,26946.0
2085,Ludvika,1+2,2019,18.0,26898.0
2085,Ludvika,1+2,2020,17.9,26604.0
2085,Ludvika,1+2,2021,17.8,26497.0
2085,Ludvika,1+2,2022,17.7,26353.0
2085,Ludvika,1+2,2023,17.7,26402.0
2085,Ludvika,1+2,2024,17.8,26634.0
2085,Ludvika,1+2,2025,17.9,26812.0
2101,Ockelbo,1+2,2000,5.8,6189.0
2101,Ockelbo,1+2,2001,5.7,6137.0
2101,Ockelbo,1+2,2002,5.7,6101.0
2101,Ockelbo,1+2,2003,5.6,5991.0
2101,Ockelbo,1+2,2004,5.7,6047.0
2101,Ockelbo,1+2,2005,5.7,6051.0
2101,Ockelbo,1+2,2006,5.6,6038.0
2101,Ockelbo,1+2,2007,5.6,5985.0
2101,Ockelbo,1+2,2008,5.6,6027.0
2101,Ockelbo,1+2,2009,5.6,5982.0
2101,Ockelbo,1+2,2010,5.5,5936.0
2101,Ockelbo,1+2,2011,5.5,5907.0
2101,Ockelbo,1+2,2012,5.4,5850.0
2101,Ockelbo,1+2,2013,5.4,5785.0
2101,Ockelbo,1+2,2014,5.4,5765.0
2101,Ockelbo,1+2,2015,5.5,5849.0
2101,Ockelbo,1+2,2016,5.5,5856.0
2101,Ockelbo,1+2,2017,5.5,5896.0
2101,Ockelbo,1+2,2018,5.5,5906.0
2101,Ockelbo,1+2,2019,5.5,5908.0
2101,Ockelbo,1+2,2020,5.5,5884.0
2101,Ockelbo,1+2,2021,5.5,5865.0
2101,Ockelbo,1+2,2022,5.5,5821.0
2101,Ockelbo,1+2,2023,5.4,5758.0
2101,Ockelbo,1+2,2024,5.3,5715.0
2101,Ockelbo,1+2,2025,5.3,5715.0
2104,Hofors,1+2,2000,25.8,10624.0
2104,Hofors,1+2,2001,25.5,10501.0
2104,Hofors,1+2,2002,25.2,10372.0
2104,Hofors,1+2,2003,25.1,10338.0
2104,Hofors,1+2,2004,24.9,10237.0
2104,Hofors,1+2,2005,24.8,10197.0
2104,Hofors,1+2,2006,24.5,10091.0
2104,Hofors,1+2,2007,24.4,10039.0
2104,Hofors,1+2,2008,24.1,9896.0
2104,Hofors,1+2,2009,24.0,9873.0
2104,Hofors,1+2,2010,23.7,9741.0
2104,Hofors,1+2,2011,23.4,9578.0
2104,Hofors,1+2,2012,23.2,9521.0
2104,Hofors,1+2,2013,23.2,9511.0
2104,Hofors,1+2,2014,23.0,9431.0
2104,Hofors,1+2,2015,23.0,9435.0
2104,Hofors,1+2,2016,23.3,9564.0
2104,Hofors,1+2,2017,23.6,9660.0
2104,Hofors,1+2,2018,23.4,9602.0
2104,Hofors,1+2,2019,23.4,9588.0
2104,Hofors,1+2,2020,23.3,9570.0
2104,Hofors,1+2,2021,23.4,9578.0
2104,Hofors,1+2,2022,23.1,9472.0
2104,Hofors,1+2,2023,22.9,9374.0
2104,Hofors,1+2,2024,22.5,9281.0
2104,Hofors,1+2,2025,22.2,9138.0
2121,Ovanåker,1+2,2000,6.6,12491.0
2121,Ovanåker,1+2,2001,6.5,12333.0
2121,Ovanåker,1+2,2002,6.5,12193.0
2121,Ovanåker,1+2,2003,6.4,12051.0
2121,Ovanåker,1+2,2004,6.4,11985.0
2121,Ovanåker,1+2,2005,6.3,11873.0
2121,Ovanåker,1+2,2006,6.3,11816.0
2121,Ovanåker,1+2,2007,6.3,11795.0
2121,Ovanåker,1+2,2008,6.2,11647.0
2121,Ovanåker,1+2,2009,6.1,11530.0
2121,Ovanåker,1+2,2010,6.1,11440.0
2121,Ovanåker,1+2,2011,6.1,11404.0
2121,Ovanåker,1+2,2012,6.0,11392.0
2121,Ovanåker,1+2,2013,6.1,11354.0
2121,Ovanåker,1+2,2014,6.1,11432.0
2121,Ovanåker,1+2,2015,6.1,11469.0
2121,Ovanåker,1+2,2016,6.2,11631.0
2121,Ovanåker,1+2,2017,6.2,11609.0
2121,Ovanåker,1+2,2018,6.2,11684.0
2121,Ovanåker,1+2,2019,6.2,11670.0
2121,Ovanåker,1+2,2020,6.2,11672.0
2121,Ovanåker,1+2,2021,6.3,11711.0
2121,Ovanåker,1+2,2022,6.2,11622.0
2121,Ovanåker,1+2,2023,6.2,11525.0
2121,Ovanåker,1+2,2024,6.0,11341.0
2121,Ovanåker,1+2,2025,6.0,11272.0
2132,Nordanstig,1+2,2000,7.5,10282.0
2132,Nordanstig,1+2,2001,7.3,10097.0
2132,Nordanstig,1+2,2002,7.3,10021.0
2132,Nordanstig,1+2,2003,7.2,9971.0
2132,Nordanstig,1+2,2004,7.2,9872.0
2132,Nordanstig,1+2,2005,7.1,9847.0
2132,Nordanstig,1+2,2006,7.1,9810.0
2132,Nordanstig,1+2,2007,7.1,9813.0
2132,Nordanstig,1+2,2008,7.1,9736.0
2132,Nordanstig,1+2,2009,7.0,9646.0
2132,Nordanstig,1+2,2010,7.0,9611.0
2132,Nordanstig,1+2,2011,7.0,9533.0
2132,Nordanstig,1+2,2012,6.9,9533.0
2132,Nordanstig,1+2,2013,6.9,9491.0
2132,Nordanstig,1+2,2014,6.9,9493.0
2132,Nordanstig,1+2,2015,6.9,9490.0
2132,Nordanstig,1+2,2016,6.9,9511.0
2132,Nordanstig,1+2,2017,6.9,9481.0
2132,Nordanstig,1+2,2018,6.9,9517.0
2132,Nordanstig,1+2,2019,6.9,9477.0
2132,Nordanstig,1+2,2020,6.9,9483.0
2132,Nordanstig,1+2,2021,6.9,9480.0
2132,Nordanstig,1+2,2022,6.9,9487.0
2132,Nordanstig,1+2,2023,6.8,9370.0
2132,Nordanstig,1+2,2024,6.7,9262.0
2132,Nordanstig,1+2,2025,6.7,9284.0
2161,Ljusdal,1+2,2000,3.8,20006.0
2161,Ljusdal,1+2,2001,3.8,19858.0
2161,Ljusdal,1+2,2002,3.7,19776.0
2161,Ljusdal,1+2,2003,3.7,19771.0
2161,Ljusdal,1+2,2004,3.7,19592.0
2161,Ljusdal,1+2,2005,3.7,19384.0
2161,Ljusdal,1+2,2006,3.6,19243.0
2161,Ljusdal,1+2,2007,3.6,19175.0
2161,Ljusdal,1+2,2008,3.6,19133.0
2161,Ljusdal,1+2,2009,3.6,19077.0
2161,Ljusdal,1+2,2010,3.6,19065.0
2161,Ljusdal,1+2,2011,3.6,18974.0
2161,Ljusdal,1+2,2012,3.5,18880.0
2161,Ljusdal,1+2,2013,3.6,18931.0
2161,Ljusdal,1+2,2014,3.6,18949.0
2161,Ljusdal,1+2,2015,3.6,19027.0
2161,Ljusdal,1+2,2016,3.6,19067.0
2161,Ljusdal,1+2,2017,3.6,19028.0
2161,Ljusdal,1+2,2018,3.6,19033.0
2161,Ljusdal,1+2,2019,3.6,18949.0
2161,Ljusdal,1+2,2020,3.6,18867.0
2161,Ljusdal,1+2,2021,3.6,18804.0
2161,Ljusdal,1+2,2022,3.6,18771.0
2161,Ljusdal,1+2,2023,3.5,18538.0
2161,Ljusdal,1+2,2024,3.5,18445.0
2161,Ljusdal,1+2,2025,3.5,18377.0
2180,Gävle,1+2,2000,56.2,90742.0
2180,Gävle,1+2,2001,56.5,91233.0
2180,Gävle,1+2,2002,56.5,91276.0
2180,Gävle,1+2,2003,56.8,91701.0
2180,Gävle,1+2,2004,57.0,92081.0
2180,Gävle,1+2,2005,57.1,92205.0
2180,Gävle,1+2,2006,57.2,92416.0
2180,Gävle,1+2,2007,57.4,92681.0
2180,Gävle,1+2,2008,57.9,93509.0
2180,Gävle,1+2,2009,58.4,94352.0
2180,Gävle,1+2,2010,58.9,95055.0
2180,Gävle,1+2,2011,59.1,95428.0
2180,Gävle,1+2,2012,59.6,96170.0
2180,Gävle,1+2,2013,60.3,97236.0
2180,Gävle,1+2,2014,60.9,98314.0
2180,Gävle,1+2,2015,61.3,98877.0
2180,Gävle,1+2,2016,61.8,99788.0
2180,Gävle,1+2,2017,62.3,100603.0
2180,Gävle,1+2,2018,62.9,101455.0
2180,Gävle,1+2,2019,63.5,102418.0
2180,Gävle,1+2,2020,63.8,102904.0
2180,Gävle,1+2,2021,63.9,103136.0
2180,Gävle,1+2,2022,64.2,103493.0
2180,Gävle,1+2,2023,64.2,103532.0
2180,Gävle,1+2,2024,64.0,103838.0
2180,Gävle,1+2,2025,64.2,104108.0
2181,Sandviken,1+2,2000,31.8,37064.0
2181,Sandviken,1+2,2001,31.5,36805.0
2181,Sandviken,1+2,2002,31.5,36765.0
2181,Sandviken,1+2,2003,31.5,36817.0
2181,Sandviken,1+2,2004,31.6,36835.0
2181,Sandviken,1+2,2005,31.4,36690.0
2181,Sandviken,1+2,2006,31.5,36748.0
2181,Sandviken,1+2,2007,31.5,36804.0
2181,Sandviken,1+2,2008,31.6,36879.0
2181,Sandviken,1+2,2009,31.7,36978.0
2181,Sandviken,1+2,2010,31.6,36916.0
2181,Sandviken,1+2,2011,31.7,36995.0
2181,Sandviken,1+2,2012,31.8,37089.0
2181,Sandviken,1+2,2013,31.9,37250.0
2181,Sandviken,1+2,2014,32.5,37833.0
2181,Sandviken,1+2,2015,32.9,38314.0
2181,Sandviken,1+2,2016,33.4,38949.0
2181,Sandviken,1+2,2017,33.7,39259.0
2181,Sandviken,1+2,2018,33.6,39208.0
2181,Sandviken,1+2,2019,33.7,39234.0
2181,Sandviken,1+2,2020,33.7,39290.0
2181,Sandviken,1+2,2021,33.7,39250.0
2181,Sandviken,1+2,2022,33.5,39098.0
2181,Sandviken,1+2,2023,33.1,38628.0
2181,Sandviken,1+2,2024,32.7,38360.0
2181,Sandviken,1+2,2025,32.5,38033.0
2182,Söderhamn,1+2,2000,26.0,27675.0
2182,Söderhamn,1+2,2001,25.8,27464.0
2182,Söderhamn,1+2,2002,25.6,27250.0
2182,Söderhamn,1+2,2003,25.3,26956.0
2182,Söderhamn,1+2,2004,25.1,26731.0
2182,Söderhamn,1+2,2005,24.9,26506.0
2182,Söderhamn,1+2,2006,24.7,26257.0
2182,Söderhamn,1+2,2007,24.5,26120.0
2182,Söderhamn,1+2,2008,24.4,25987.0
2182,Söderhamn,1+2,2009,24.2,25759.0
2182,Söderhamn,1+2,2010,24.1,25647.0
2182,Söderhamn,1+2,2011,23.9,25334.0
2182,Söderhamn,1+2,2012,23.7,25223.0
2182,Söderhamn,1+2,2013,24.0,25442.0
2182,Söderhamn,1+2,2014,24.0,25456.0
2182,Söderhamn,1+2,2015,24.3,25785.0
2182,Söderhamn,1+2,2016,24.5,25992.0
2182,Söderhamn,1+2,2017,24.3,25782.0
2182,Söderhamn,1+2,2018,24.3,25721.0
2182,Söderhamn,1+2,2019,24.2,25643.0
2182,Söderhamn,1+2,2020,24.1,25492.0
2182,Söderhamn,1+2,2021,24.0,25446.0
2182,Söderhamn,1+2,2022,23.8,25258.0
2182,Söderhamn,1+2,2023,23.5,24858.0
2182,Söderhamn,1+2,2024,23.0,24545.0
2182,Söderhamn,1+2,2025,22.7,24163.0
2183,Bollnäs,1+2,2000,14.7,26735.0
2183,Bollnäs,1+2,2001,14.5,26455.0
2183,Bollnäs,1+2,2002,14.4,26210.0
2183,Bollnäs,1+2,2003,14.4,26213.0
2183,Bollnäs,1+2,2004,14.4,26249.0
2183,Bollnäs,1+2,2005,14.4,26237.0
2183,Bollnäs,1+2,2006,14.4,26278.0
2183,Bollnäs,1+2,2007,14.4,26217.0
2183,Bollnäs,1+2,2008,14.4,26189.0
2183,Bollnäs,1+2,2009,14.4,26175.0
2183,Bollnäs,1+2,2010,14.4,26248.0
2183,Bollnäs,1+2,2011,14.4,26193.0
2183,Bollnäs,1+2,2012,14.4,26158.0
2183,Bollnäs,1+2,2013,14.4,26141.0
2183,Bollnäs,1+2,2014,14.5,26394.0
2183,Bollnäs,1+2,2015,14.7,26594.0
2183,Bollnäs,1+2,2016,14.8,26929.0
2183,Bollnäs,1+2,2017,14.8,26918.0
2183,Bollnäs,1+2,2018,14.9,26991.0
2183,Bollnäs,1+2,2019,14.8,26888.0
2183,Bollnäs,1+2,2020,14.8,26809.0
2183,Bollnäs,1+2,2021,14.7,26753.0
2183,Bollnäs,1+2,2022,14.7,26624.0
2183,Bollnäs,1+2,2023,14.6,26414.0
2183,Bollnäs,1+2,2024,14.4,26243.0
2183,Bollnäs,1+2,2025,14.3,26018.0
2184,Hudiksvall,1+2,2000,15.0,37454.0
2184,Hudiksvall,1+2,2001,14.9,37288.0
2184,Hudiksvall,1+2,2002,14.8,37048.0
2184,Hudiksvall,1+2,2003,14.8,37057.0
2184,Hudiksvall,1+2,2004,14.8,36970.0
2184,Hudiksvall,1+2,2005,14.8,37004.0
2184,Hudiksvall,1+2,2006,14.8,36956.0
2184,Hudiksvall,1+2,2007,14.8,36927.0
2184,Hudiksvall,1+2,2008,14.8,36905.0
2184,Hudiksvall,1+2,2009,14.8,36848.0
2184,Hudiksvall,1+2,2010,14.8,36849.0
2184,Hudiksvall,1+2,2011,14.8,36784.0
2184,Hudiksvall,1+2,2012,14.7,36821.0
2184,Hudiksvall,1+2,2013,14.8,36829.0
2184,Hudiksvall,1+2,2014,14.8,36924.0
2184,Hudiksvall,1+2,2015,14.9,36975.0
2184,Hudiksvall,1+2,2016,15.0,37299.0
2184,Hudiksvall,1+2,2017,15.0,37401.0
2184,Hudiksvall,1+2,2018,15.1,37430.0
2184,Hudiksvall,1+2,2019,15.1,37607.0
2184,Hudiksvall,1+2,2020,15.1,37531.0
2184,Hudiksvall,1+2,2021,15.2,37744.0
2184,Hudiksvall,1+2,2022,15.2,37688.0
2184,Hudiksvall,1+2,2023,15.1,37645.0
2184,Hudiksvall,1+2,2024,15.0,37528.0
2184,Hudiksvall,1+2,2025,14.9,37341.0
2260,Ånge,1+2,2000,3.7,11234.0
2260,Ånge,1+2,2001,3.6,10997.0
2260,Ånge,1+2,2002,3.6,10948.0
2260,Ånge,1+2,2003,3.6,10897.0
2260,Ånge,1+2,2004,3.5,10821.0
2260,Ånge,1+2,2005,3.5,10692.0
2260,Ånge,1+2,2006,3.5,10604.0
2260,Ånge,1+2,2007,3.4,10442.0
2260,Ånge,1+2,2008,3.4,10323.0
2260,Ånge,1+2,2009,3.3,10148.0
2260,Ånge,1+2,2010,3.3,10053.0
2260,Ånge,1+2,2011,3.2,9839.0
2260,Ånge,1+2,2012,3.1,9639.0
2260,Ånge,1+2,2013,3.1,9548.0
2260,Ånge,1+2,2014,3.1,9484.0
2260,Ånge,1+2,2015,3.1,9493.0
2260,Ånge,1+2,2016,3.1,9495.0
2260,Ånge,1+2,2017,3.1,9480.0
2260,Ånge,1+2,2018,3.1,9411.0
2260,Ånge,1+2,2019,3.1,9316.0
2260,Ånge,1+2,2020,3.0,9226.0
2260,Ånge,1+2,2021,3.0,9233.0
2260,Ånge,1+2,2022,3.0,9143.0
2260,Ånge,1+2,2023,3.0,9109.0
2260,Ånge,1+2,2024,2.9,9044.0
2260,Ånge,1+2,2025,2.9,9000.0
2262,Timrå,1+2,2000,22.8,17988.0
2262,Timrå,1+2,2001,22.6,17790.0
2262,Timrå,1+2,2002,22.6,17784.0
2262,Timrå,1+2,2003,22.7,17854.0
2262,Timrå,1+2,2004,22.7,17859.0
2262,Timrå,1+2,2005,22.5,17747.0
2262,Timrå,1+2,2006,22.7,17870.0
2262,Timrå,1+2,2007,22.7,17884.0
2262,Timrå,1+2,2008,22.8,17980.0
2262,Timrå,1+2,2009,22.7,17902.0
2262,Timrå,1+2,2010,22.8,17990.0
2262,Timrå,1+2,2011,23.0,18026.0
2262,Timrå,1+2,2012,22.9,17997.0
2262,Timrå,1+2,2013,23.1,18062.0
2262,Timrå,1+2,2014,23.0,18025.0
2262,Timrå,1+2,2015,23.0,17987.0
2262,Timrå,1+2,2016,23.0,17992.0
2262,Timrå,1+2,2017,23.0,18030.0
2262,Timrå,1+2,2018,23.1,18060.0
2262,Timrå,1+2,2019,23.0,17979.0
2262,Timrå,1+2,2020,22.9,17963.0
2262,Timrå,1+2,2021,22.9,17923.0
2262,Timrå,1+2,2022,22.7,17754.0
2262,Timrå,1+2,2023,22.4,17540.0
2262,Timrå,1+2,2024,22.2,17521.0
2262,Timrå,1+2,2025,22.2,17465.0
2280,Härnösand,1+2,2000,23.9,25493.0
2280,Härnösand,1+2,2001,23.7,25227.0
2280,Härnösand,1+2,2002,23.7,25193.0
2280,Härnösand,1+2,2003,23.7,25272.0
2280,Härnösand,1+2,2004,23.7,25273.0
2280,Härnösand,1+2,2005,23.7,25227.0
2280,Härnösand,1+2,2006,23.6,25080.0
2280,Härnösand,1+2,2007,23.4,24922.0
2280,Härnösand,1+2,2008,23.2,24716.0
2280,Härnösand,1+2,2009,23.2,24675.0
2280,Härnösand,1+2,2010,23.1,24611.0
2280,Härnösand,1+2,2011,23.2,24541.0
2280,Härnösand,1+2,2012,23.0,24398.0
2280,Härnösand,1+2,2013,23.2,24509.0
2280,Härnösand,1+2,2014,23.4,24755.0
2280,Härnösand,1+2,2015,23.7,25066.0
2280,Härnösand,1+2,2016,23.9,25269.0
2280,Härnösand,1+2,2017,23.8,25190.0
2280,Härnösand,1+2,2018,23.7,25120.0
2280,Härnösand,1+2,2019,23.8,25183.0
2280,Härnösand,1+2,2020,23.7,25114.0
2280,Härnösand,1+2,2021,23.6,25012.0
2280,Härnösand,1+2,2022,23.5,24879.0
2280,Härnösand,1+2,2023,23.3,24654.0
2280,Härnösand,1+2,2024,23.0,24515.0
2280,Härnösand,1+2,2025,22.9,24348.0
2281,Sundsvall,1+2,2000,29.0,93126.0
2281,Sundsvall,1+2,2001,29.0,93125.0
2281,Sundsvall,1+2,2002,29.1,93252.0
2281,Sundsvall,1+2,2003,29.1,93307.0
2281,Sundsvall,1+2,2004,29.2,93707.0
2281,Sundsvall,1+2,2005,29.3,94044.0
2281,Sundsvall,1+2,2006,29.5,94516.0
2281,Sundsvall,1+2,2007,29.5,94575.0
2281,Sundsvall,1+2,2008,29.6,94955.0
2281,Sundsvall,1+2,2009,29.8,95533.0
2281,Sundsvall,1+2,2010,29.8,95732.0
2281,Sundsvall,1+2,2011,30.1,96113.0
2281,Sundsvall,1+2,2012,30.3,96687.0
2281,Sundsvall,1+2,2013,30.4,96978.0
2281,Sundsvall,1+2,2014,30.5,97338.0
2281,Sundsvall,1+2,2015,30.6,97633.0
2281,Sundsvall,1+2,2016,30.8,98325.0
2281,Sundsvall,1+2,2017,31.0,98810.0
2281,Sundsvall,1+2,2018,31.0,98850.0
2281,Sundsvall,1+2,2019,31.2,99449.0
2281,Sundsvall,1+2,2020,31.2,99439.0
2281,Sundsvall,1+2,2021,31.2,99383.0
2281,Sundsvall,1+2,2022,31.2,99361.0
2281,Sundsvall,1+2,2023,31.1,99213.0
2281,Sundsvall,1+2,2024,30.9,99048.0
2281,Sundsvall,1+2,2025,30.9,98962.0
2282,Kramfors,1+2,2000,12.5,21382.0
2282,Kramfors,1+2,2001,12.3,20951.0
2282,Kramfors,1+2,2002,12.1,20711.0
2282,Kramfors,1+2,2003,12.0,20508.0
2282,Kramfors,1+2,2004,12.0,20383.0
2282,Kramfors,1+2,2005,11.8,20107.0
2282,Kramfors,1+2,2006,11.6,19816.0
2282,Kramfors,1+2,2007,11.5,19663.0
2282,Kramfors,1+2,2008,11.4,19473.0
2282,Kramfors,1+2,2009,11.3,19214.0
2282,Kramfors,1+2,2010,11.1,18911.0
2282,Kramfors,1+2,2011,11.1,18742.0
2282,Kramfors,1+2,2012,10.9,18516.0
2282,Kramfors,1+2,2013,10.9,18450.0
2282,Kramfors,1+2,2014,10.9,18435.0
2282,Kramfors,1+2,2015,10.8,18359.0
2282,Kramfors,1+2,2016,11.0,18681.0
2282,Kramfors,1+2,2017,11.0,18610.0
2282,Kramfors,1+2,2018,10.9,18423.0
2282,Kramfors,1+2,2019,10.8,18282.0
2282,Kramfors,1+2,2020,10.7,18133.0
2282,Kramfors,1+2,2021,10.6,18005.0
2282,Kramfors,1+2,2022,10.6,17904.0
2282,Kramfors,1+2,2023,10.4,17631.0
2282,Kramfors,1+2,2024,10.3,17491.0
2282,Kramfors,1+2,2025,10.2,17390.0
2283,Sollefteå,1+2,2000,4.0,21978.0
2283,Sollefteå,1+2,2001,4.0,21624.0
2283,Sollefteå,1+2,2002,3.9,21384.0
2283,Sollefteå,1+2,2003,3.9,21317.0
2283,Sollefteå,1+2,2004,3.9,21207.0
2283,Sollefteå,1+2,2005,3.9,20976.0
2283,Sollefteå,1+2,2006,3.8,20849.0
2283,Sollefteå,1+2,2007,3.8,20679.0
2283,Sollefteå,1+2,2008,3.8,20538.0
2283,Sollefteå,1+2,2009,3.8,20442.0
2283,Sollefteå,1+2,2010,3.7,20255.0
2283,Sollefteå,1+2,2011,3.7,19964.0
2283,Sollefteå,1+2,2012,3.6,19736.0
2283,Sollefteå,1+2,2013,3.6,19623.0
2283,Sollefteå,1+2,2014,3.7,19776.0
2283,Sollefteå,1+2,2015,3.7,19783.0
2283,Sollefteå,1+2,2016,3.7,19846.0
