region;kön;tabellinnehåll;år;Värde
Stenungsund;män;Antal;2011;1.93
Stenungsund;män;Antal;2012;1.99
Stenungsund;män;Antal;2013;1.91
Stenungsund;män;Antal;2014;2.02
Stenungsund;män;Antal;2015;1.79
Stenungsund;män;Antal;2016;1.74
Stenungsund;män;Antal;2017;1.66
Stenungsund;män;Antal;2018;1.73
Stenungsund;män;Antal;2019;1.72
Stenungsund;män;Antal;2020;1.72
Stenungsund;män;Antal;2021;1.68
Stenungsund;män;Antal;2022;1.65
Stenungsund;män;Antal;2023;1.49
Stenungsund;män;Antal;2024;1.41
Stenungsund;män;Antal;2025;1.32
Stenungsund;kvinnor;Antal;2000;1.74
Stenungsund;kvinnor;Antal;2001;1.73
Stenungsund;kvinnor;Antal;2002;1.92
Stenungsund;kvinnor;Antal;2003;1.94
Stenungsund;kvinnor;Antal;2004;1.91
Stenungsund;kvinnor;Antal;2005;2.25
Stenungsund;kvinnor;Antal;2006;2.15
Stenungsund;kvinnor;Antal;2007;2.18
Stenungsund;kvinnor;Antal;2008;1.99
Stenungsund;kvinnor;Antal;2009;2.28
Stenungsund;kvinnor;Antal;2010;2.16
Stenungsund;kvinnor;Antal;2011;2.09
Stenungsund;kvinnor;Antal;2012;2.12
Stenungsund;kvinnor;Antal;2013;2.03
Stenungsund;kvinnor;Antal;2014;2.18
Stenungsund;kvinnor;Antal;2015;1.93
Stenungsund;kvinnor;Antal;2016;1.95
Stenungsund;kvinnor;Antal;2017;1.85
Stenungsund;kvinnor;Antal;2018;1.97
Stenungsund;kvinnor;Antal;2019;1.9
Stenungsund;kvinnor;Antal;2020;1.91
Stenungsund;kvinnor;Antal;2021;1.84
Stenungsund;kvinnor;Antal;2022;1.82
Stenungsund;kvinnor;Antal;2023;1.63
Stenungsund;kvinnor;Antal;2024;1.59
Stenungsund;kvinnor;Antal;2025;1.56
Tjörn;män;Antal;2000;1.55
Tjörn;män;Antal;2001;1.56
Tjörn;män;Antal;2002;1.47
Tjörn;män;Antal;2003;1.6
Tjörn;män;Antal;2004;1.61
Tjörn;män;Antal;2005;1.9
Tjörn;män;Antal;2006;1.96
Tjörn;män;Antal;2007;2.07
Tjörn;män;Antal;2008;1.85
Tjörn;män;Antal;2009;2.08
Tjörn;män;Antal;2010;2.1
Tjörn;män;Antal;2011;1.77
Tjörn;män;Antal;2012;1.54
Tjörn;män;Antal;2013;2.06
Tjörn;män;Antal;2014;1.93
Tjörn;män;Antal;2015;1.8
Tjörn;män;Antal;2016;2.14
Tjörn;män;Antal;2017;2.04
Tjörn;män;Antal;2018;1.74
Tjörn;män;Antal;2019;1.8
Tjörn;män;Antal;2020;1.74
Tjörn;män;Antal;2021;1.48
Tjörn;män;Antal;2022;1.46
Tjörn;män;Antal;2023;1.47
Tjörn;män;Antal;2024;1.44
Tjörn;män;Antal;2025;1.57
Tjörn;kvinnor;Antal;2000;1.81
Tjörn;kvinnor;Antal;2001;1.8
Tjörn;kvinnor;Antal;2002;1.69
Tjörn;kvinnor;Antal;2003;1.89
Tjörn;kvinnor;Antal;2004;1.81
Tjörn;kvinnor;Antal;2005;2.17
Tjörn;kvinnor;Antal;2006;2.27
Tjörn;kvinnor;Antal;2007;2.43
Tjörn;kvinnor;Antal;2008;2.08
Tjörn;kvinnor;Antal;2009;2.27
Tjörn;kvinnor;Antal;2010;2.31
Tjörn;kvinnor;Antal;2011;1.89
Tjörn;kvinnor;Antal;2012;1.76
Tjörn;kvinnor;Antal;2013;2.15
Tjörn;kvinnor;Antal;2014;2.17
Tjörn;kvinnor;Antal;2015;2.03
Tjörn;kvinnor;Antal;2016;2.32
Tjörn;kvinnor;Antal;2017;2.17
Tjörn;kvinnor;Antal;2018;1.88
Tjörn;kvinnor;Antal;2019;2.09
Tjörn;kvinnor;Antal;2020;2
Tjörn;kvinnor;Antal;2021;1.68
Tjörn;kvinnor;Antal;2022;1.64
Tjörn;kvinnor;Antal;2023;1.63
Tjörn;kvinnor;Antal;2024;1.69
Tjörn;kvinnor;Antal;2025;1.78
Orust;män;Antal;2000;1.39
Orust;män;Antal;2001;1.54
Orust;män;Antal;2002;1.46
Orust;män;Antal;2003;1.46
Orust;män;Antal;2004;1.44
Orust;män;Antal;2005;1.47
Orust;män;Antal;2006;1.69
Orust;män;Antal;2007;1.63
Orust;män;Antal;2008;1.6
Orust;män;Antal;2009;1.95
Orust;män;Antal;2010;1.77
Orust;män;Antal;2011;1.54
Orust;män;Antal;2012;1.96
Orust;män;Antal;2013;1.5
Orust;män;Antal;2014;1.75
Orust;män;Antal;2015;1.67
Orust;män;Antal;2016;1.61
Orust;män;Antal;2017;1.6
Orust;män;Antal;2018;1.59
Orust;män;Antal;2019;1.69
Orust;män;Antal;2020;1.53
Orust;män;Antal;2021;1.93
Orust;män;Antal;2022;1.53
Orust;män;Antal;2023;1.44
Orust;män;Antal;2024;1.39
Orust;män;Antal;2025;1.58
Orust;kvinnor;Antal;2000;1.65
Orust;kvinnor;Antal;2001;1.79
Orust;kvinnor;Antal;2002;1.55
Orust;kvinnor;Antal;2003;1.64
Orust;kvinnor;Antal;2004;1.71
Orust;kvinnor;Antal;2005;1.69
Orust;kvinnor;Antal;2006;1.99
Orust;kvinnor;Antal;2007;1.93
Orust;kvinnor;Antal;2008;1.99
Orust;kvinnor;Antal;2009;2.12
Orust;kvinnor;Antal;2010;1.98
Orust;kvinnor;Antal;2011;1.82
Orust;kvinnor;Antal;2012;2.25
Orust;kvinnor;Antal;2013;1.85
Orust;kvinnor;Antal;2014;1.98
Orust;kvinnor;Antal;2015;1.92
Orust;kvinnor;Antal;2016;1.83
Orust;kvinnor;Antal;2017;1.73
Orust;kvinnor;Antal;2018;1.66
Orust;kvinnor;Antal;2019;1.91
Orust;kvinnor;Antal;2020;1.77
Orust;kvinnor;Antal;2021;2.16
Orust;kvinnor;Antal;2022;1.76
Orust;kvinnor;Antal;2023;1.59
Orust;kvinnor;Antal;2024;1.67
Orust;kvinnor;Antal;2025;1.72
Sotenäs;män;Antal;2000;1.69
Sotenäs;män;Antal;2001;1.31
Sotenäs;män;Antal;2002;1.29
Sotenäs;män;Antal;2003;1.41
Sotenäs;män;Antal;2004;1.53
Sotenäs;män;Antal;2005;1.24
Sotenäs;män;Antal;2006;1.18
Sotenäs;män;Antal;2007;1.77
Sotenäs;män;Antal;2008;1.63
Sotenäs;män;Antal;2009;1.5
Sotenäs;män;Antal;2010;1.63
Sotenäs;män;Antal;2011;1.55
Sotenäs;män;Antal;2012;1.39
Sotenäs;män;Antal;2013;1.21
Sotenäs;män;Antal;2014;1.43
Sotenäs;män;Antal;2015;1.44
Sotenäs;män;Antal;2016;1.26
Sotenäs;män;Antal;2017;1.75
Sotenäs;män;Antal;2018;1.33
Sotenäs;män;Antal;2019;1.64
Sotenäs;män;Antal;2020;1.15
Sotenäs;män;Antal;2021;1.3
Sotenäs;män;Antal;2022;1.1
Sotenäs;män;Antal;2023;1.19
Sotenäs;män;Antal;2024;1.22
Sotenäs;män;Antal;2025;1.25
Sotenäs;kvinnor;Antal;2000;1.92
Sotenäs;kvinnor;Antal;2001;1.45
Sotenäs;kvinnor;Antal;2002;1.57
Sotenäs;kvinnor;Antal;2003;1.63
Sotenäs;kvinnor;Antal;2004;1.93
Sotenäs;kvinnor;Antal;2005;1.41
Sotenäs;kvinnor;Antal;2006;1.55
Sotenäs;kvinnor;Antal;2007;2.19
Sotenäs;kvinnor;Antal;2008;1.69
Sotenäs;kvinnor;Antal;2009;1.91
Sotenäs;kvinnor;Antal;2010;1.9
Sotenäs;kvinnor;Antal;2011;1.72
Sotenäs;kvinnor;Antal;2012;1.77
Sotenäs;kvinnor;Antal;2013;1.3
Sotenäs;kvinnor;Antal;2014;1.81
Sotenäs;kvinnor;Antal;2015;2
Sotenäs;kvinnor;Antal;2016;1.46
Sotenäs;kvinnor;Antal;2017;2.04
Sotenäs;kvinnor;Antal;2018;1.64
Sotenäs;kvinnor;Antal;2019;2.1
Sotenäs;kvinnor;Antal;2020;1.41
Sotenäs;kvinnor;Antal;2021;1.65
Sotenäs;kvinnor;Antal;2022;1.41
Sotenäs;kvinnor;Antal;2023;1.51
Sotenäs;kvinnor;Antal;2024;1.59
Sotenäs;kvinnor;Antal;2025;1.65
Munkedal;män;Antal;2000;1.54
Munkedal;män;Antal;2001;1.54
Munkedal;män;Antal;2002;1.36
Munkedal;män;Antal;2003;1.59
Munkedal;män;Antal;2004;1.74
Munkedal;män;Antal;2005;1.64
Munkedal;män;Antal;2006;1.72
Munkedal;män;Antal;2007;1.96
Munkedal;män;Antal;2008;2
Munkedal;män;Antal;2009;2.14
Munkedal;män;Antal;2010;1.69
Munkedal;män;Antal;2011;1.83
Munkedal;män;Antal;2012;2.17
Munkedal;män;Antal;2013;1.76
Munkedal;män;Antal;2014;1.97
Munkedal;män;Antal;2015;1.82
Munkedal;män;Antal;2016;1.78
Munkedal;män;Antal;2017;1.92
Munkedal;män;Antal;2018;1.78
Munkedal;män;Antal;2019;1.76
Munkedal;män;Antal;2020;1.45
Munkedal;män;Antal;2021;1.59
Munkedal;män;Antal;2022;1.57
Munkedal;män;Antal;2023;1.32
Munkedal;män;Antal;2024;1.25
Munkedal;män;Antal;2025;1.29
Munkedal;kvinnor;Antal;2000;1.78
Munkedal;kvinnor;Antal;2001;1.82
Munkedal;kvinnor;Antal;2002;1.46
Munkedal;kvinnor;Antal;2003;1.83
Munkedal;kvinnor;Antal;2004;2.01
Munkedal;kvinnor;Antal;2005;1.92
Munkedal;kvinnor;Antal;2006;1.96
Munkedal;kvinnor;Antal;2007;2.1
Munkedal;kvinnor;Antal;2008;2.09
Munkedal;kvinnor;Antal;2009;2.31
Munkedal;kvinnor;Antal;2010;1.87
Munkedal;kvinnor;Antal;2011;2.07
Munkedal;kvinnor;Antal;2012;2.45
Munkedal;kvinnor;Antal;2013;1.99
Munkedal;kvinnor;Antal;2014;2.27
Munkedal;kvinnor;Antal;2015;2.07
Munkedal;kvinnor;Antal;2016;1.95
Munkedal;kvinnor;Antal;2017;2.13
Munkedal;kvinnor;Antal;2018;2.07
Munkedal;kvinnor;Antal;2019;1.76
Munkedal;kvinnor;Antal;2020;1.66
Munkedal;kvinnor;Antal;2021;1.75
Munkedal;kvinnor;Antal;2022;1.76
Munkedal;kvinnor;Antal;2023;1.47
Munkedal;kvinnor;Antal;2024;1.49
Munkedal;kvinnor;Antal;2025;1.56
Tanum;män;Antal;2000;1.36
Tanum;män;Antal;2001;1.21
Tanum;män;Antal;2002;1.62
Tanum;män;Antal;2003;1.4
Tanum;män;Antal;2004;1.84
Tanum;män;Antal;2005;1.51
Tanum;män;Antal;2006;1.83
Tanum;män;Antal;2007;1.46
Tanum;män;Antal;2008;1.64
Tanum;män;Antal;2009;1.94
Tanum;män;Antal;2010;1.97
Tanum;män;Antal;2011;1.68
Tanum;män;Antal;2012;1.54
Tanum;män;Antal;2013;1.88
Tanum;män;Antal;2014;2.1
Tanum;män;Antal;2015;1.73
Tanum;män;Antal;2016;1.89
Tanum;män;Antal;2017;2.03
Tanum;män;Antal;2018;1.54
Tanum;män;Antal;2019;1.67
Tanum;män;Antal;2020;1.41
Tanum;män;Antal;2021;1.38
Tanum;män;Antal;2022;1.58
Tanum;män;Antal;2023;1.04
Tanum;män;Antal;2024;1.03
Tanum;män;Antal;2025;1.07
Tanum;kvinnor;Antal;2000;1.59
Tanum;kvinnor;Antal;2001;1.45
Tanum;kvinnor;Antal;2002;1.82
Tanum;kvinnor;Antal;2003;1.69
Tanum;kvinnor;Antal;2004;2.07
Tanum;kvinnor;Antal;2005;1.89
Tanum;kvinnor;Antal;2006;2
Tanum;kvinnor;Antal;2007;1.73
Tanum;kvinnor;Antal;2008;1.96
Tanum;kvinnor;Antal;2009;2.15
Tanum;kvinnor;Antal;2010;2.28
Tanum;kvinnor;Antal;2011;1.94
Tanum;kvinnor;Antal;2012;1.75
Tanum;kvinnor;Antal;2013;2.08
Tanum;kvinnor;Antal;2014;2.08
Tanum;kvinnor;Antal;2015;1.92
Tanum;kvinnor;Antal;2016;2.13
Tanum;kvinnor;Antal;2017;2.12
Tanum;kvinnor;Antal;2018;1.75
Tanum;kvinnor;Antal;2019;1.87
Tanum;kvinnor;Antal;2020;1.67
Tanum;kvinnor;Antal;2021;1.54
Tanum;kvinnor;Antal;2022;1.86
Tanum;kvinnor;Antal;2023;1.24
Tanum;kvinnor;Antal;2024;1.21
Tanum;kvinnor;Antal;2025;1.18
Dals-Ed;män;Antal;2000;1.8
Dals-Ed;män;Antal;2001;1.44
Dals-Ed;män;Antal;2002;1.61
Dals-Ed;män;Antal;2003;1.81
Dals-Ed;män;Antal;2004;1.4
Dals-Ed;män;Antal;2005;2.05
Dals-Ed;män;Antal;2006;1.71
Dals-Ed;män;Antal;2007;1.75
Dals-Ed;män;Antal;2008;1.34
Dals-Ed;män;Antal;2009;1.65
Dals-Ed;män;Antal;2010;1.65
Dals-Ed;män;Antal;2011;1.47
Dals-Ed;män;Antal;2012;1.45
Dals-Ed;män;Antal;2013;1.91
Dals-Ed;män;Antal;2014;1.23
Dals-Ed;män;Antal;2015;1.43
Dals-Ed;män;Antal;2016;1.53
Dals-Ed;män;Antal;2017;1.28
Dals-Ed;män;Antal;2018;1.54
Dals-Ed;män;Antal;2019;1.47
Dals-Ed;män;Antal;2020;1.32
Dals-Ed;män;Antal;2021;1.32
Dals-Ed;män;Antal;2022;1.14
Dals-Ed;män;Antal;2023;
Dals-Ed;män;Antal;2024;1.26
Dals-Ed;män;Antal;2025;1.31
Dals-Ed;kvinnor;Antal;2000;2.22
Dals-Ed;kvinnor;Antal;2001;1.89
Dals-Ed;kvinnor;Antal;2002;2.09
Dals-Ed;kvinnor;Antal;2003;2.2
Dals-Ed;kvinnor;Antal;2004;1.86
Dals-Ed;kvinnor;Antal;2005;2.5
Dals-Ed;kvinnor;Antal;2006;2.23
Dals-Ed;kvinnor;Antal;2007;2.18
Dals-Ed;kvinnor;Antal;2008;1.62
Dals-Ed;kvinnor;Antal;2009;1.95
Dals-Ed;kvinnor;Antal;2010;2.21
Dals-Ed;kvinnor;Antal;2011;1.67
Dals-Ed;kvinnor;Antal;2012;1.88
Dals-Ed;kvinnor;Antal;2013;2.23
Dals-Ed;kvinnor;Antal;2014;1.64
Dals-Ed;kvinnor;Antal;2015;1.73
Dals-Ed;kvinnor;Antal;2016;1.87
Dals-Ed;kvinnor;Antal;2017;1.51
Dals-Ed;kvinnor;Antal;2018;1.95
Dals-Ed;kvinnor;Antal;2019;1.93
Dals-Ed;kvinnor;Antal;2020;1.65
Dals-Ed;kvinnor;Antal;2021;1.73
Dals-Ed;kvinnor;Antal;2022;1.55
Dals-Ed;kvinnor;Antal;2023;
Dals-Ed;kvinnor;Antal;2024;1.82
Dals-Ed;kvinnor;Antal;2025;1.96
Färgelanda;män;Antal;2000;1.64
Färgelanda;män;Antal;2001;1.53
Färgelanda;män;Antal;2002;1.42
Färgelanda;män;Antal;2003;1.4
Färgelanda;män;Antal;2004;1.52
Färgelanda;män;Antal;2005;1.63
Färgelanda;män;Antal;2006;1.64
Färgelanda;män;Antal;2007;1.82
Färgelanda;män;Antal;2008;1.55
Färgelanda;män;Antal;2009;1.9
Färgelanda;män;Antal;2010;1.91
Färgelanda;män;Antal;2011;1.82
Färgelanda;män;Antal;2012;1.67
Färgelanda;män;Antal;2013;1.72
Färgelanda;män;Antal;2014;1.98
Färgelanda;män;Antal;2015;1.97
Färgelanda;män;Antal;2016;1.96
Färgelanda;män;Antal;2017;1.73
Färgelanda;män;Antal;2018;1.7
Färgelanda;män;Antal;2019;1.7
Färgelanda;män;Antal;2020;1.41
Färgelanda;män;Antal;2021;1.12
Färgelanda;män;Antal;2022;1.64
Färgelanda;män;Antal;2023;1.3
Färgelanda;män;Antal;2024;1.4
Färgelanda;män;Antal;2025;1.13
Färgelanda;kvinnor;Antal;2000;2.11
Färgelanda;kvinnor;Antal;2001;1.97
Färgelanda;kvinnor;Antal;2002;1.76
Färgelanda;kvinnor;Antal;2003;1.68
Färgelanda;kvinnor;Antal;2004;1.88
Färgelanda;kvinnor;Antal;2005;1.98
Färgelanda;kvinnor;Antal;2006;1.89
Färgelanda;kvinnor;Antal;2007;2.36
Färgelanda;kvinnor;Antal;2008;1.97
Färgelanda;kvinnor;Antal;2009;2.43
Färgelanda;kvinnor;Antal;2010;2.25
Färgelanda;kvinnor;Antal;2011;2.1
Färgelanda;kvinnor;Antal;2012;1.8
Färgelanda;kvinnor;Antal;2013;1.9
Färgelanda;kvinnor;Antal;2014;2.32
Färgelanda;kvinnor;Antal;2015;1.98
Färgelanda;kvinnor;Antal;2016;2.18
Färgelanda;kvinnor;Antal;2017;1.95
Färgelanda;kvinnor;Antal;2018;1.96
Färgelanda;kvinnor;Antal;2019;2.03
Färgelanda;kvinnor;Antal;2020;1.86
Färgelanda;kvinnor;Antal;2021;1.34
Färgelanda;kvinnor;Antal;2022;2.12
Färgelanda;kvinnor;Antal;2023;1.47
Färgelanda;kvinnor;Antal;2024;1.66
Färgelanda;kvinnor;Antal;2025;1.32
Ale;män;Antal;2000;1.53
Ale;män;Antal;2001;1.48
Ale;män;Antal;2002;1.64
Ale;män;Antal;2003;1.53
Ale;män;Antal;2004;1.79
Ale;män;Antal;2005;1.71
Ale;män;Antal;2006;1.98
Ale;män;Antal;2007;1.92
Ale;män;Antal;2008;1.69
Ale;män;Antal;2009;1.87
Ale;män;Antal;2010;1.77
Ale;män;Antal;2011;1.83
Ale;män;Antal;2012;1.9
Ale;män;Antal;2013;1.88
Ale;män;Antal;2014;1.71
Ale;män;Antal;2015;1.74
Ale;män;Antal;2016;1.71
Ale;män;Antal;2017;1.85
Ale;män;Antal;2018;1.9
Ale;män;Antal;2019;1.68
Ale;män;Antal;2020;1.7
Ale;män;Antal;2021;1.77
Ale;män;Antal;2022;1.44
Ale;män;Antal;2023;1.44
Ale;män;Antal;2024;1.59
Ale;män;Antal;2025;1.3
Ale;kvinnor;Antal;2000;1.73
Ale;kvinnor;Antal;2001;1.76
Ale;kvinnor;Antal;2002;1.86
Ale;kvinnor;Antal;2003;1.7
Ale;kvinnor;Antal;2004;2.04
Ale;kvinnor;Antal;2005;1.98
Ale;kvinnor;Antal;2006;2.18
Ale;kvinnor;Antal;2007;2.15
Ale;kvinnor;Antal;2008;1.86
Ale;kvinnor;Antal;2009;2.14
Ale;kvinnor;Antal;2010;1.96
Ale;kvinnor;Antal;2011;1.97
Ale;kvinnor;Antal;2012;2.08
Ale;kvinnor;Antal;2013;2.01
Ale;kvinnor;Antal;2014;1.89
Ale;kvinnor;Antal;2015;1.87
Ale;kvinnor;Antal;2016;1.82
Ale;kvinnor;Antal;2017;1.98
Ale;kvinnor;Antal;2018;2.13
Ale;kvinnor;Antal;2019;1.84
Ale;kvinnor;Antal;2020;1.87
Ale;kvinnor;Antal;2021;1.97
Ale;kvinnor;Antal;2022;1.64
Ale;kvinnor;Antal;2023;1.57
Ale;kvinnor;Antal;2024;1.83
Ale;kvinnor;Antal;2025;1.47
Lerum;män;Antal;2000;1.52
Lerum;män;Antal;2001;1.75
Lerum;män;Antal;2002;1.82
Lerum;män;Antal;2003;1.77
Lerum;män;Antal;2004;2.15
Lerum;män;Antal;2005;1.85
Lerum;män;Antal;2006;1.9
Lerum;män;Antal;2007;2.2
Lerum;män;Antal;2008;2.29
Lerum;män;Antal;2009;2.16
Lerum;män;Antal;2010;2.13
Lerum;män;Antal;2011;2.06
Lerum;män;Antal;2012;1.98
Lerum;män;Antal;2013;2
Lerum;män;Antal;2014;2.12
Lerum;män;Antal;2015;1.89
Lerum;män;Antal;2016;1.88
Lerum;män;Antal;2017;1.78
Lerum;män;Antal;2018;1.93
Lerum;män;Antal;2019;1.77
Lerum;män;Antal;2020;1.9
Lerum;män;Antal;2021;1.94
Lerum;män;Antal;2022;1.42
Lerum;män;Antal;2023;1.58
Lerum;män;Antal;2024;1.44
Lerum;män;Antal;2025;1.68
Lerum;kvinnor;Antal;2000;1.59
Lerum;kvinnor;Antal;2001;1.88
Lerum;kvinnor;Antal;2002;1.99
Lerum;kvinnor;Antal;2003;1.84
Lerum;kvinnor;Antal;2004;2.25
Lerum;kvinnor;Antal;2005;1.94
Lerum;kvinnor;Antal;2006;2.02
Lerum;kvinnor;Antal;2007;2.31
Lerum;kvinnor;Antal;2008;2.44
Lerum;kvinnor;Antal;2009;2.24
Lerum;kvinnor;Antal;2010;2.19
Lerum;kvinnor;Antal;2011;2.2
Lerum;kvinnor;Antal;2012;2.03
Lerum;kvinnor;Antal;2013;2.15
Lerum;kvinnor;Antal;2014;2.28
Lerum;kvinnor;Antal;2015;2.03
Lerum;kvinnor;Antal;2016;2
Lerum;kvinnor;Antal;2017;1.91
Lerum;kvinnor;Antal;2018;2.12
Lerum;kvinnor;Antal;2019;1.87
Lerum;kvinnor;Antal;2020;2.11
Lerum;kvinnor;Antal;2021;2.1
Lerum;kvinnor;Antal;2022;1.57
Lerum;kvinnor;Antal;2023;1.81
Lerum;kvinnor;Antal;2024;1.63
Lerum;kvinnor;Antal;2025;1.95
Vårgårda;män;Antal;2000;1.69
Vårgårda;män;Antal;2001;1.37
Vårgårda;män;Antal;2002;1.54
Vårgårda;män;Antal;2003;1.56
Vårgårda;män;Antal;2004;1.63
Vårgårda;män;Antal;2005;2.06
Vårgårda;män;Antal;2006;2.16
Vårgårda;män;Antal;2007;2.14
Vårgårda;män;Antal;2008;1.78
Vårgårda;män;Antal;2009;2.33
Vårgårda;män;Antal;2010;1.87
Vårgårda;män;Antal;2011;1.97
Vårgårda;män;Antal;2012;1.82
Vårgårda;män;Antal;2013;1.95
Vårgårda;män;Antal;2014;2.13
Vårgårda;män;Antal;2015;2.08
Vårgårda;män;Antal;2016;2.3
Vårgårda;män;Antal;2017;1.94
Vårgårda;män;Antal;2018;1.76
Vårgårda;män;Antal;2019;1.83
Vårgårda;män;Antal;2020;1.62
Vårgårda;män;Antal;2021;1.48
Vårgårda;män;Antal;2022;1.42
Vårgårda;män;Antal;2023;1.4
Vårgårda;män;Antal;2024;1.39
Vårgårda;män;Antal;2025;1.26
Vårgårda;kvinnor;Antal;2000;1.9
Vårgårda;kvinnor;Antal;2001;1.49
Vårgårda;kvinnor;Antal;2002;1.66
Vårgårda;kvinnor;Antal;2003;1.76
Vårgårda;kvinnor;Antal;2004;1.83
Vårgårda;kvinnor;Antal;2005;2.27
Vårgårda;kvinnor;Antal;2006;2.33
Vårgårda;kvinnor;Antal;2007;2.34
Vårgårda;kvinnor;Antal;2008;2.02
Vårgårda;kvinnor;Antal;2009;2.48
Vårgårda;kvinnor;Antal;2010;2.08
Vårgårda;kvinnor;Antal;2011;2.14
Vårgårda;kvinnor;Antal;2012;2
Vårgårda;kvinnor;Antal;2013;2.07
Vårgårda;kvinnor;Antal;2014;2.36
Vårgårda;kvinnor;Antal;2015;2.09
Vårgårda;kvinnor;Antal;2016;2.46
Vårgårda;kvinnor;Antal;2017;2.19
Vårgårda;kvinnor;Antal;2018;1.97
Vårgårda;kvinnor;Antal;2019;1.9
Vårgårda;kvinnor;Antal;2020;1.87
Vårgårda;kvinnor;Antal;2021;1.79
Vårgårda;kvinnor;Antal;2022;1.69
Vårgårda;kvinnor;Antal;2023;1.8
Vårgårda;kvinnor;Antal;2024;1.63
Vårgårda;kvinnor;Antal;2025;1.44
Bollebygd;män;Antal;2000;1.53
Bollebygd;män;Antal;2001;1.8
Bollebygd;män;Antal;2002;1.14
Bollebygd;män;Antal;2003;1.9
Bollebygd;män;Antal;2004;2
Bollebygd;män;Antal;2005;1.85
Bollebygd;män;Antal;2006;1.83
Bollebygd;män;Antal;2007;1.97
Bollebygd;män;Antal;2008;2.15
Bollebygd;män;Antal;2009;2.03
Bollebygd;män;Antal;2010;2.1
Bollebygd;män;Antal;2011;2.1
Bollebygd;män;Antal;2012;1.95
Bollebygd;män;Antal;2013;2.29
Bollebygd;män;Antal;2014;1.81
Bollebygd;män;Antal;2015;1.98
Bollebygd;män;Antal;2016;1.91
Bollebygd;män;Antal;2017;1.72
Bollebygd;män;Antal;2018;1.63
Bollebygd;män;Antal;2019;1.68
Bollebygd;män;Antal;2020;1.64
Bollebygd;män;Antal;2021;1.96
Bollebygd;män;Antal;2022;1.42
Bollebygd;män;Antal;2023;1.55
Bollebygd;män;Antal;2024;1.35
Bollebygd;män;Antal;2025;1.55
Bollebygd;kvinnor;Antal;2000;1.56
Bollebygd;kvinnor;Antal;2001;1.84
Bollebygd;kvinnor;Antal;2002;1.33
Bollebygd;kvinnor;Antal;2003;2.14
Bollebygd;kvinnor;Antal;2004;2.19
Bollebygd;kvinnor;Antal;2005;2.17
Bollebygd;kvinnor;Antal;2006;2.22
Bollebygd;kvinnor;Antal;2007;2.22
Bollebygd;kvinnor;Antal;2008;2.33
Bollebygd;kvinnor;Antal;2009;2.36
Bollebygd;kvinnor;Antal;2010;2.22
Bollebygd;kvinnor;Antal;2011;2.41
Bollebygd;kvinnor;Antal;2012;2.2
Bollebygd;kvinnor;Antal;2013;2.43
Bollebygd;kvinnor;Antal;2014;2.01
Bollebygd;kvinnor;Antal;2015;1.99
Bollebygd;kvinnor;Antal;2016;2.02
Bollebygd;kvinnor;Antal;2017;1.79
Bollebygd;kvinnor;Antal;2018;1.72
Bollebygd;kvinnor;Antal;2019;1.87
Bollebygd;kvinnor;Antal;2020;1.78
Bollebygd;kvinnor;Antal;2021;2.03
Bollebygd;kvinnor;Antal;2022;1.57
Bollebygd;kvinnor;Antal;2023;1.74
Bollebygd;kvinnor;Antal;2024;1.57
Bollebygd;kvinnor;Antal;2025;1.74
Grästorp;män;Antal;2000;1.24
Grästorp;män;Antal;2001;1.85
Grästorp;män;Antal;2002;1.3
Grästorp;män;Antal;2003;1.8
Grästorp;män;Antal;2004;1.48
Grästorp;män;Antal;2005;1.76
Grästorp;män;Antal;2006;2
Grästorp;män;Antal;2007;1.96
Grästorp;män;Antal;2008;1.99
Grästorp;män;Antal;2009;1.76
Grästorp;män;Antal;2010;1.72
Grästorp;män;Antal;2011;1.82
Grästorp;män;Antal;2012;1.46
Grästorp;män;Antal;2013;1.47
Grästorp;män;Antal;2014;1.71
Grästorp;män;Antal;2015;1.38
Grästorp;män;Antal;2016;1.89
Grästorp;män;Antal;2017;1.83
Grästorp;män;Antal;2018;1.31
Grästorp;män;Antal;2019;1.37
Grästorp;män;Antal;2020;1.56
Grästorp;män;Antal;2021;1.56
Grästorp;män;Antal;2022;1.42
Grästorp;män;Antal;2023;1.24
Grästorp;män;Antal;2024;1.1
Grästorp;män;Antal;2025;1.48
Grästorp;kvinnor;Antal;2000;1.58
Grästorp;kvinnor;Antal;2001;2.22
Grästorp;kvinnor;Antal;2002;1.61
Grästorp;kvinnor;Antal;2003;2.31
Grästorp;kvinnor;Antal;2004;1.77
Grästorp;kvinnor;Antal;2005;2.18
Grästorp;kvinnor;Antal;2006;2.62
Grästorp;kvinnor;Antal;2007;2.63
Grästorp;kvinnor;Antal;2008;2.42
Grästorp;kvinnor;Antal;2009;2.13
Grästorp;kvinnor;Antal;2010;2.13
Grästorp;kvinnor;Antal;2011;2.38
Grästorp;kvinnor;Antal;2012;1.89
Grästorp;kvinnor;Antal;2013;2.05
Grästorp;kvinnor;Antal;2014;2.2
Grästorp;kvinnor;Antal;2015;1.84
Grästorp;kvinnor;Antal;2016;2.22
Grästorp;kvinnor;Antal;2017;2.05
Grästorp;kvinnor;Antal;2018;1.54
Grästorp;kvinnor;Antal;2019;1.62
Grästorp;kvinnor;Antal;2020;1.9
Grästorp;kvinnor;Antal;2021;1.75
Grästorp;kvinnor;Antal;2022;1.7
Grästorp;kvinnor;Antal;2023;1.27
